id,property_type,prop_type_simp,number_of_reviews,review_scores_rating,cleaning_fee,price,price_3_nights
19360952,Bungalow,Other,98,100,75,170,585
19364157,Cottage,Other,24,95,68,300,968
19376411,Loft,Other,150,98,100,140,520
19389342,Cottage,Other,6,100,120,190,690
19389661,House,House,56,98,150,500,1650
19411986,House,House,70,98,125,197,716
19425918,Apartment,Apartment,201,98,50,79,287
19430055,Apartment,Apartment,180,94,40,110,370
19430486,Apartment,Apartment,136,93,50,99,347
19439831,House,House,99,97,75,150,525
19442874,House,House,66,99,65,85,320
19450515,House,House,92,95,10,74,232
19450868,House,House,60,96,10,72,226
19450972,Loft,Other,158,97,100,175,625
19451277,House,House,51,95,100,300,1000
19455638,Condominium,Condominium,111,98,80,150,530
19484065,Condominium,Condominium,7,90,89,169,596
19491180,House,House,34,98,100,153,559
19499224,Apartment,Apartment,191,99,30,85,285
19502097,House,House,62,99,75,495,1560
19507454,House,House,52,99,30,80,270
19519302,Townhouse,Townhouse,56,100,149,274,971
19519890,House,House,69,97,160,175,685
19521585,House,House,72,95,225,850,2775
19522718,Condominium,Condominium,67,95,145,335,1150
19531903,Apartment,Apartment,60,97,125,340,1145
19533011,Apartment,Apartment,13,91,133,377,1264
19533295,Apartment,Apartment,38,97,125,292,1001
19533433,House,House,27,99,35,85,290
19533467,Apartment,Apartment,12,98,125,254,887
19533542,Apartment,Apartment,40,99,125,377,1256
19533608,Apartment,Apartment,53,95,125,329,1112
19533612,House,House,88,97,90,95,375
19533712,Apartment,Apartment,40,94,125,288,989
19533996,Apartment,Apartment,4,95,133,324,1105
19534147,Apartment,Apartment,6,100,125,337,1136
19562068,House,House,53,98,100,100,400
19562882,Bungalow,Other,143,99,35,58,209
19567805,Loft,Other,139,97,90,140,510
19571179,House,House,3,100,200,699,2297
19574379,House,House,38,98,300,450,1650
19584120,Townhouse,Townhouse,7,94,307,321,1270
19587024,Guesthouse,Other,150,100,80,105,395
19587574,House,House,21,96,250,676,2278
19604428,House,House,114,98,80,250,830
19606463,House,House,148,99,20,100,320
19620241,House,House,4,100,250,300,1150
19623675,Apartment,Apartment,102,99,30,97,321
19671851,Guest suite,Other,91,100,50,75,275
19688029,House,House,53,97,12,42,138
19692021,Guest suite,Other,203,99,25,62,211
19694811,House,House,21,100,100,449,1447
19697933,House,House,14,99,175,289,1042
19701341,Townhouse,Townhouse,38,98,75,140,495
19702141,Guest suite,Other,165,96,75,276,903
19711978,House,House,54,97,100,115,445
19719733,House,House,9,100,180,103,489
19721261,House,House,107,97,299,199,896
19731328,House,House,7,100,125,175,650
19738055,Guest suite,Other,133,99,45,150,495
19782197,Condominium,Condominium,83,98,75,170,585
19782209,Condominium,Condominium,22,97,99,154,561
19785613,Condominium,Condominium,13,98,99,174,621
19789014,House,House,87,99,105,119,462
19789237,House,House,2,50,219,340,1239
19802101,House,House,79,99,60,70,270
19807666,House,House,23,94,200,425,1475
19825618,Apartment,Apartment,112,100,50,90,320
19830616,House,House,1,100,30,99,327
19836857,Apartment,Apartment,2,60,183,86,441
19841413,Loft,Other,186,96,80,120,440
19847519,Bungalow,Other,34,96,150,350,1200
19860036,Guest suite,Other,138,99,70,98,364
19863647,Apartment,Apartment,4,100,45,97,336
19863718,Apartment,Apartment,45,99,75,59,252
19871870,House,House,46,100,100,99,397
19884453,House,House,42,100,175,355,1240
19888057,Condominium,Condominium,19,98,200,690,2270
19893170,House,House,72,99,376,250,1126
19904940,House,House,67,99,140,250,890
19906783,Guesthouse,Other,137,100,69,120,429
19912700,House,House,56,98,15,45,150
19914289,House,House,45,99,15,70,225
19923263,House,House,133,98,72,120,432
19928439,Condominium,Condominium,43,93,85,178,619
19943111,House,House,19,97,215,399,1412
19949088,Townhouse,Townhouse,25,100,100,90,370
19966815,Apartment,Apartment,53,100,75,99,372
19968732,Apartment,Apartment,23,95,100,179,637
19978738,Townhouse,Townhouse,61,98,95,150,545
19981631,Guest suite,Other,154,98,25,67,226
19998374,Bungalow,Other,24,93,50,102,356
20016992,House,House,87,99,30,165,525
20017304,House,House,114,99,50,63,239
20027128,Resort,Other,6,97,99,129,486
20027446,Resort,Other,2,100,0,169,507
20033077,Townhouse,Townhouse,161,98,175,109,502
20054707,House,House,70,99,125,350,1175
20070538,House,House,116,99,199,350,1249
20071515,Townhouse,Townhouse,8,98,100,400,1300
20073471,House,House,31,100,35,99,332
20074058,House,House,2,100,50,35,155
20074753,Guest suite,Other,56,99,25,115,370
20119896,Aparthotel,Other,11,98,99,180,639
20120341,Aparthotel,Other,5,92,99,270,909
20120538,Aparthotel,Other,2,90,99,405,1314
20120787,Aparthotel,Other,3,100,99,315,1044
20124821,Loft,Other,86,96,200,800,2600
20124827,House,House,2,100,0,149,447
20132593,House,House,47,97,299,167,800
20136020,Townhouse,Townhouse,62,97,275,200,875
20136164,Townhouse,Townhouse,61,98,275,200,875
20137844,Apartment,Apartment,154,98,65,93,344
20143595,Guesthouse,Other,216,100,50,125,425
20149887,House,House,14,100,50,150,500
20150138,Guesthouse,Other,28,100,75,150,525
20156393,House,House,99,98,50,80,290
20167832,House,House,93,94,175,134,577
20171351,House,House,77,97,30,119,387
20172107,Apartment,Apartment,83,97,100,90,370
20172394,House,House,78,95,175,134,577
20174815,House,House,13,98,15,50,165
20175550,Condominium,Condominium,222,93,79,120,439
20176601,House,House,18,89,100,300,1000
20186335,Apartment,Apartment,1,100,100,999,3097
20186424,Apartment,Apartment,1,100,100,999,3097
20186474,Apartment,Apartment,2,90,100,999,3097
20186542,Apartment,Apartment,1,100,100,999,3097
20186667,Apartment,Apartment,1,80,100,999,3097
20186691,Apartment,Apartment,30,94,100,999,3097
20186706,Apartment,Apartment,1,100,100,999,3097
20186720,Apartment,Apartment,1,100,100,999,3097
20186741,Apartment,Apartment,1,40,100,999,3097
20186847,Apartment,Apartment,1,80,100,999,3097
20192849,Apartment,Apartment,1,100,100,999,3097
20192871,Apartment,Apartment,1,100,100,999,3097
20192907,Apartment,Apartment,1,100,100,999,3097
20193013,Apartment,Apartment,1,100,100,999,3097
20193025,Apartment,Apartment,1,100,100,999,3097
20193060,Apartment,Apartment,1,60,100,999,3097
20193072,Apartment,Apartment,3,93,100,999,3097
20193098,Apartment,Apartment,1,80,100,999,3097
20193120,Apartment,Apartment,1,100,100,999,3097
20193133,House,House,82,97,0,23,69
20193146,Apartment,Apartment,2,90,100,999,3097
20193227,Apartment,Apartment,1,100,100,999,3097
20193257,Apartment,Apartment,2,100,100,999,3097
20193330,Apartment,Apartment,1,100,100,999,3097
20193352,Apartment,Apartment,3,93,100,999,3097
20193366,Apartment,Apartment,1,80,100,999,3097
20193372,Apartment,Apartment,5,75,100,999,3097
20193450,Apartment,Apartment,2,100,100,999,3097
20193459,Apartment,Apartment,1,100,100,999,3097
20193773,House,House,3,100,150,298,1044
20195956,Loft,Other,15,99,45,95,330
20203694,House,House,2,100,20,70,230
20203697,Guest suite,Other,112,100,29,119,386
20205948,Apartment,Apartment,1,100,100,999,3097
20206213,Apartment,Apartment,1,100,100,999,3097
20206258,Apartment,Apartment,4,80,100,999,3097
20206292,Apartment,Apartment,2,100,100,999,3097
20206382,Apartment,Apartment,1,100,100,999,3097
20206657,Apartment,Apartment,1,80,100,999,3097
20206676,Apartment,Apartment,1,100,100,999,3097
20206725,Apartment,Apartment,1,100,100,999,3097
20206805,Apartment,Apartment,5,100,100,999,3097
20206833,Apartment,Apartment,3,87,100,999,3097
20206857,Apartment,Apartment,1,100,100,999,3097
20206960,Apartment,Apartment,2,100,100,999,3097
20207001,Apartment,Apartment,1,100,100,999,3097
20207117,Apartment,Apartment,1,80,100,999,3097
20207130,Apartment,Apartment,1,100,100,999,3097
20207196,Apartment,Apartment,1,100,100,999,3097
20207228,Apartment,Apartment,3,80,100,999,3097
20207260,Apartment,Apartment,1,100,100,999,3097
20207293,Apartment,Apartment,1,100,100,999,3097
20207321,Apartment,Apartment,6,97,100,999,3097
20207355,Apartment,Apartment,3,100,100,999,3097
20207370,Apartment,Apartment,3,87,100,999,3097
20207410,Apartment,Apartment,1,100,100,999,3097
20207436,Apartment,Apartment,2,100,100,999,3097
20207506,Apartment,Apartment,4,100,100,999,3097
20207583,Apartment,Apartment,2,100,100,999,3097
20207614,Apartment,Apartment,1,100,100,999,3097
20207671,Apartment,Apartment,2,100,100,999,3097
20207701,Apartment,Apartment,2,90,100,999,3097
20207978,House,House,16,93,15,65,210
20208406,Apartment,Apartment,2,100,100,999,3097
20209780,Apartment,Apartment,160,89,60,74,282
20210412,House,House,12,100,100,350,1150
20211372,Apartment,Apartment,106,91,65,74,287
20212194,House,House,65,95,249,149,696
20224610,Apartment,Apartment,30,97,30,80,270
20227078,House,House,25,99,200,440,1520
20229532,House,House,51,93,150,200,750
20230152,Townhouse,Townhouse,15,100,110,350,1160
20230163,House,House,59,96,224,137,635
20233815,House,House,161,99,75,75,300
20251451,Townhouse,Townhouse,77,94,164,99,461
20253298,Townhouse,Townhouse,89,96,164,99,461
20254385,Apartment,Apartment,240,99,90,199,687
20254987,Apartment,Apartment,49,93,164,89,431
20264954,House,House,57,100,10,100,310
20271121,Guest suite,Other,89,100,65,249,812
20279924,House,House,38,100,200,500,1700
20282895,House,House,48,99,125,295,1010
20293169,Apartment,Apartment,187,94,55,59,232
20297198,Apartment,Apartment,200,96,55,59,232
20300880,Guest suite,Other,2,100,60,109,387
20304736,Guesthouse,Other,331,100,15,100,315
20307206,House,House,22,99,95,100,395
20309290,Guest suite,Other,71,100,35,100,335
20309832,Guest suite,Other,139,98,15,50,165
20310824,Guest suite,Other,160,96,25,80,265
20316439,Apartment,Apartment,61,99,50,75,275
20321909,House,House,76,97,80,89,347
20327417,Apartment,Apartment,30,97,125,306,1043
20327844,Apartment,Apartment,36,94,125,317,1076
20327937,Apartment,Apartment,59,97,125,267,926
20328035,Apartment,Apartment,54,97,125,329,1112
20328169,Apartment,Apartment,44,97,125,330,1115
20328312,Apartment,Apartment,29,97,125,327,1106
20328399,Apartment,Apartment,36,97,125,305,1040
20328460,Apartment,Apartment,53,97,125,304,1037
20328538,Apartment,Apartment,34,97,125,298,1019
20328596,Townhouse,Townhouse,17,98,40,90,310
20328599,Apartment,Apartment,28,99,133,316,1081
20329546,Condominium,Condominium,7,83,80,203,689
20330833,House,House,92,96,25,50,175
20332669,Townhouse,Townhouse,1,100,150,200,750
20357914,Townhouse,Townhouse,28,95,180,339,1197
20362343,Guest suite,Other,181,98,20,66,218
20389923,House,House,78,99,99,99,396
20403836,House,House,75,97,30,89,297
20405341,Loft,Other,164,97,80,120,440
20409576,House,House,35,100,250,426,1528
20410627,House,House,104,94,50,135,455
20411425,House,House,69,100,150,399,1347
20419190,House,House,50,100,175,413,1414
20427870,Guest suite,Other,138,100,35,115,380
20431282,House,House,62,97,65,69,272
20432958,House,House,166,98,25,70,235
20437963,House,House,39,100,15,100,315
20439200,Guesthouse,Other,21,100,75,175,600
20439775,House,House,70,95,125,99,422
20440520,House,House,36,96,100,250,850
20441773,Loft,Other,95,99,150,399,1347
20450026,House,House,63,97,150,204,762
20456848,Townhouse,Townhouse,34,93,120,115,465
20458812,Townhouse,Townhouse,49,96,120,150,570
20459044,Loft,Other,140,96,100,130,490
20462670,Townhouse,Townhouse,27,91,120,150,570
20463556,House,House,46,96,120,85,375
20480148,House,House,1,100,40,250,790
20480522,Bungalow,Other,23,91,40,70,250
20493830,Apartment,Apartment,45,100,85,125,460
20497814,House,House,222,99,10,55,175
20498088,Guesthouse,Other,198,99,50,169,557
20498188,Guest suite,Other,82,98,35,106,353
20498530,House,House,89,100,50,75,275
20501459,Guest suite,Other,100,98,50,69,257
20502341,Townhouse,Townhouse,60,99,170,349,1217
20517535,House,House,176,99,40,300,940
20517901,House,House,19,98,175,425,1450
20521557,House,House,84,100,125,450,1475
20523189,Townhouse,Townhouse,1,100,50,300,950
20524865,Condominium,Condominium,1,100,40,200,640
20525007,Camper/RV,Other,65,88,50,56,218
20525061,Loft,Other,156,97,80,120,440
20537447,Guest suite,Other,35,99,60,100,360
20538156,House,House,60,92,224,123,593
20540176,House,House,55,94,224,123,593
20540434,Condominium,Condominium,123,98,95,159,572
20565738,House,House,34,99,150,250,900
20573401,Cabin,Other,6,92,9,60,189
20599528,House,House,104,96,315,249,1062
20599556,House,House,11,100,150,195,735
20603325,House,House,23,88,195,600,1995
20603723,Guest suite,Other,218,100,45,65,240
20604352,Guesthouse,Other,84,100,50,89,317
20607858,Apartment,Apartment,142,96,50,99,347
20608079,Apartment,Apartment,97,99,50,110,380
20614238,House,House,15,100,75,174,597
20616153,House,House,77,98,75,135,480
20618929,Apartment,Apartment,34,99,140,280,980
20620561,Apartment,Apartment,48,99,140,250,890
20638894,House,House,67,98,150,300,1050
20638938,Guest suite,Other,193,98,80,125,455
20639964,House,House,79,99,135,350,1185
20640604,Apartment,Apartment,130,96,50,99,347
20642339,House,House,42,92,150,129,537
20660438,Guest suite,Other,68,99,175,299,1072
20662723,House,House,3,100,150,490,1620
20663697,Camper/RV,Other,5,92,125,127,506
20666788,Townhouse,Townhouse,31,100,100,199,697
20675403,Apartment,Apartment,41,98,25,195,610
20676728,Townhouse,Townhouse,42,100,175,475,1600
20680778,Guesthouse,Other,60,99,65,150,515
20710751,Loft,Other,175,97,80,130,470
20721285,Apartment,Apartment,5,100,250,166,748
20722362,Condominium,Condominium,108,92,75,95,360
20723108,House,House,92,95,299,199,896
20723524,House,House,19,100,25,59,202
20725240,Guest suite,Other,334,100,35,82,281
20732349,Guest suite,Other,93,99,50,78,284
20748625,Bungalow,Other,26,99,85,200,685
20783376,Apartment,Apartment,5,85,40,135,445
20785538,Guesthouse,Other,170,99,125,139,542
20802691,House,House,17,99,100,750,2350
20803117,House,House,53,99,0,80,240
20804194,House,House,24,99,125,200,725
20813762,Townhouse,Townhouse,6,100,250,150,700
20815735,Guesthouse,Other,211,99,50,150,500
20833447,House,House,41,94,80,65,275
20844778,House,House,41,98,70,170,580
20848750,Guesthouse,Other,78,100,75,127,456
20857149,Apartment,Apartment,7,100,200,99,497
20858747,Guest suite,Other,39,99,65,99,362
20862259,House,House,32,96,30,65,225
20862600,Guest suite,Other,79,95,35,75,260
20862841,House,House,87,98,150,144,582
20863148,Apartment,Apartment,108,95,80,99,377
20864705,House,House,90,96,235,630,2125
20875347,Apartment,Apartment,96,91,50,99,347
20885379,House,House,40,98,0,57,171
20885853,House,House,92,97,165,300,1065
20886671,Apartment,Apartment,140,99,65,350,1115
20888639,Bungalow,Other,42,100,40,95,325
20889287,House,House,9,76,143,649,2090
20889295,House,House,2,100,144,435,1449
20896221,Condominium,Condominium,97,97,95,250,845
20896717,Townhouse,Townhouse,157,98,0,125,375
20901459,Apartment,Apartment,83,94,40,100,340
20901478,Loft,Other,123,97,80,98,374
20903915,Apartment,Apartment,4,100,150,133,549
20913446,Townhouse,Townhouse,67,99,205,299,1102
20913892,House,House,44,100,205,249,952
20914052,House,House,82,98,165,289,1032
20916469,House,House,145,99,50,75,275
20920858,Townhouse,Townhouse,64,99,200,249,947
20949708,House,House,29,98,125,90,395
20966881,Cottage,Other,8,75,75,125,450
20968462,House,House,28,99,50,175,575
20972023,Condominium,Condominium,119,99,90,142,516
20978183,Condominium,Condominium,86,98,80,90,350
20980119,Bungalow,Other,133,100,150,199,747
20980320,House,House,11,100,390,400,1590
20982539,House,House,51,100,8,60,188
20991062,Townhouse,Townhouse,39,95,60,125,435
20991153,Townhouse,Townhouse,38,97,15,175,540
20994116,Condominium,Condominium,101,99,69,82,315
20996016,House,House,166,96,100,100,400
21007703,Loft,Other,128,97,80,115,425
21007930,House,House,38,98,250,280,1090
21009814,Apartment,Apartment,111,99,50,115,395
21009983,Guesthouse,Other,54,100,50,170,560
21020344,Townhouse,Townhouse,44,100,200,539,1817
21025101,Guesthouse,Other,4,100,125,150,575
21037472,House,House,44,99,300,145,735
21038042,Condominium,Condominium,181,98,65,189,632
21041027,House,House,66,89,125,323,1094
21053251,House,House,51,99,30,130,420
21055342,Townhouse,Townhouse,24,100,200,450,1550
21057779,House,House,57,98,25,100,325
21067873,Apartment,Apartment,34,100,75,89,342
21075745,House,House,131,95,14,36,122
21076644,Apartment,Apartment,89,96,75,118,429
21080889,House,House,18,100,100,300,1000
21093321,House,House,2,100,250,549,1897
21105175,House,House,153,99,30,125,405
21112281,Apartment,Apartment,100,94,50,99,347
21112448,Apartment,Apartment,103,93,50,99,347
21121707,Townhouse,Townhouse,135,98,175,99,472
21122584,House,House,70,99,150,225,825
21134195,Loft,Other,149,97,75,95,360
21135859,House,House,68,96,175,485,1630
21136105,Townhouse,Townhouse,69,99,150,232,846
21137392,Apartment,Apartment,123,93,50,110,380
21139017,Apartment,Apartment,2,100,100,90,370
21139386,Bungalow,Other,100,100,40,150,490
21140384,Condominium,Condominium,88,99,69,82,315
21151024,House,House,36,93,80,225,755
21152147,House,House,3,93,340,278,1174
21152363,Townhouse,Townhouse,5,100,130,105,445
21152967,Townhouse,Townhouse,47,100,200,340,1220
21161277,House,House,13,100,65,127,446
21163372,House,House,91,96,160,166,658
21170635,House,House,3,100,100,129,487
21171616,House,House,10,96,100,345,1135
21172484,House,House,55,95,210,69,417
21177218,House,House,83,100,200,500,1700
21191242,Loft,Other,109,97,80,115,425
21196671,House,House,8,85,275,113,614
21200262,House,House,40,99,125,275,950
21201770,Townhouse,Townhouse,73,99,160,400,1360
21203437,Cottage,Other,12,88,297,113,636
21203441,Condominium,Condominium,31,96,351,140,771
21203446,Condominium,Condominium,26,97,351,140,771
21203466,House,House,12,97,329,135,734
21203489,House,House,16,94,351,155,816
21203492,House,House,15,88,324,193,903
21203503,House,House,4,90,297,156,765
21204499,House,House,91,99,150,99,447
21204565,Townhouse,Townhouse,12,93,297,123,666
21204571,House,House,12,97,308,113,647
21204577,Apartment,Apartment,7,89,194,114,536
21204581,House,House,24,98,319,114,661
21220159,Guest suite,Other,201,99,55,95,340
21228192,House,House,40,99,200,535,1805
21231051,Guesthouse,Other,338,98,15,80,255
21231154,Other,Other,289,100,35,116,383
21231929,Condominium,Condominium,2,100,200,47,341
21237456,Apartment,Apartment,9,83,286,82,532
21246955,Condominium,Condominium,1,80,69,149,516
21262489,Condominium,Condominium,3,100,69,219,726
21263588,Bungalow,Other,32,99,95,130,485
21276319,House,House,77,97,0,41,123
21277643,Apartment,Apartment,152,99,125,150,575
21293295,House,House,34,97,269,129,656
21296186,House,House,60,99,40,82,286
21296745,Guesthouse,Other,39,99,60,101,363
21313008,Townhouse,Townhouse,51,100,20,120,380
21320589,House,House,97,99,185,250,935
21321259,House,House,25,91,160,375,1285
21324970,Apartment,Apartment,99,95,50,110,380
21326710,Guest suite,Other,102,99,40,55,205
21326899,House,House,27,98,45,136,453
21332496,Apartment,Apartment,57,98,225,165,720
21355891,Apartment,Apartment,176,97,40,119,397
21357425,House,House,50,99,75,225,750
21367550,House,House,114,97,65,75,290
21367589,Guesthouse,Other,156,100,65,150,515
21369707,House,House,25,98,75,250,825
21376774,Tiny house,Other,85,97,35,100,335
21377234,House,House,20,93,40,55,205
21379581,House,House,49,97,40,35,145
21382827,House,House,6,100,50,46,188
21384564,Apartment,Apartment,170,95,85,125,460
21393296,House,House,18,99,69,75,294
21399836,Apartment,Apartment,142,99,95,129,482
21414556,House,House,72,98,200,599,1997
21421625,House,House,106,99,95,214,737
21421994,House,House,74,91,224,97,515
21426152,House,House,61,98,264,195,849
21446535,Townhouse,Townhouse,15,100,100,100,400
21457901,Apartment,Apartment,118,98,75,149,522
21471119,Guest suite,Other,55,98,45,90,315
21476445,Townhouse,Townhouse,56,99,175,175,700
21478093,House,House,141,99,50,53,209
21489729,Apartment,Apartment,161,94,110,219,767
21489887,House,House,72,98,199,350,1249
21490540,Condominium,Condominium,121,95,79,125,454
21491535,House,House,62,99,100,225,775
21497591,Townhouse,Townhouse,56,99,175,200,775
21498938,House,House,52,100,200,200,800
21502118,Condominium,Condominium,111,91,79,125,454
21506010,House,House,98,93,0,40,120
21506170,House,House,67,97,0,40,120
21511409,Townhouse,Townhouse,64,98,125,109,452
21513133,Guesthouse,Other,148,98,40,65,235
21513461,Apartment,Apartment,84,96,119,199,716
21513634,Apartment,Apartment,94,97,119,213,758
21514048,Apartment,Apartment,94,95,119,129,506
21514164,Apartment,Apartment,91,96,119,169,626
21516184,House,House,59,95,224,99,521
21517115,Apartment,Apartment,164,98,75,150,525
21517129,Apartment,Apartment,145,98,75,160,555
21519041,Apartment,Apartment,147,95,40,110,370
21523359,Apartment,Apartment,81,96,79,125,454
21526488,Guesthouse,Other,6,100,75,150,525
21538917,House,House,34,100,115,199,712
21547870,Townhouse,Townhouse,55,100,220,690,2290
21552232,Condominium,Condominium,121,95,79,125,454
21574996,Apartment,Apartment,162,95,85,78,319
21575580,Apartment,Apartment,174,95,85,80,325
21577042,Apartment,Apartment,107,99,45,85,300
21579627,Guesthouse,Other,2,90,50,47,191
21579843,Townhouse,Townhouse,55,98,175,175,700
21582620,House,House,105,98,299,350,1349
21588080,House,House,162,100,59,99,356
21590917,House,House,19,100,35,59,212
21606660,House,House,66,100,180,450,1530
21614195,Townhouse,Townhouse,3,100,297,108,621
21625478,Condominium,Condominium,100,95,50,89,317
21635878,Guest suite,Other,143,100,45,84,297
21654626,House,House,9,90,220,675,2245
21655498,House,House,23,97,85,119,442
21656526,House,House,41,100,15,100,315
21661657,House,House,62,99,250,335,1255
21661712,House,House,69,99,250,335,1255
21664433,Loft,Other,243,100,50,124,422
21666179,Townhouse,Townhouse,133,99,175,239,892
21668222,House,House,44,100,250,459,1627
21676569,House,House,57,97,60,125,435
21679696,House,House,61,91,55,100,355
21681983,House,House,66,95,139,58,313
21682850,House,House,100,99,10,55,175
21684012,Guest suite,Other,146,98,25,80,265
21691897,Guesthouse,Other,192,96,45,65,240
21697853,House,House,30,99,25,60,205
21703187,Townhouse,Townhouse,9,98,297,108,621
21713780,Apartment,Apartment,97,97,80,99,377
21714890,House,House,72,99,150,400,1350
21716038,House,House,24,98,125,330,1115
21723405,Loft,Other,101,98,90,205,705
21723860,House,House,7,100,100,300,1000
21738248,Guesthouse,Other,111,99,50,129,437
21764113,House,House,63,98,75,128,459
21764839,Guesthouse,Other,123,100,35,139,452
21765458,Townhouse,Townhouse,7,94,250,300,1150
21771280,Townhouse,Townhouse,76,99,179,189,746
21771874,Apartment,Apartment,36,89,503,199,1100
21771936,House,House,62,93,550,229,1237
21771966,Apartment,Apartment,40,89,503,199,1100
21771993,Apartment,Apartment,35,88,503,199,1100
21772042,Apartment,Apartment,38,94,455,149,902
21772998,Apartment,Apartment,118,96,50,120,410
21782285,Townhouse,Townhouse,48,100,120,200,720
21783248,House,House,144,96,65,95,350
21785950,House,House,19,96,120,149,567
21804263,House,House,5,100,195,290,1065
21804271,Apartment,Apartment,198,93,35,88,299
21813143,Townhouse,Townhouse,64,95,115,175,640
21817146,Guest suite,Other,115,100,0,150,450
21825800,Bungalow,Other,2,80,75,51,228
21829461,House,House,17,93,50,85,305
21835339,House,House,60,99,125,250,875
21835360,Bungalow,Other,67,99,100,83,349
21837878,Apartment,Apartment,48,96,125,489,1592
21838647,House,House,2,100,100,300,1000
21851166,House,House,43,99,215,369,1322
21863422,House,House,62,95,291,169,798
21863710,House,House,45,92,291,149,738
21863766,House,House,43,95,269,129,656
21868851,Guest suite,Other,67,91,70,125,445
21878160,House,House,32,96,150,325,1125
21878945,House,House,68,98,65,115,410
21892746,House,House,4,95,140,120,500
21899544,House,House,83,99,175,125,550
21901340,Apartment,Apartment,15,94,50,99,347
21911700,House,House,18,99,20,40,140
21913905,Apartment,Apartment,46,93,70,150,520
21914106,Apartment,Apartment,74,95,70,153,529
21922811,House,House,30,98,225,450,1575
21925602,Apartment,Apartment,62,97,70,150,520
21925949,Apartment,Apartment,63,93,70,112,406
21926267,Apartment,Apartment,57,96,70,161,553
21935318,House,House,47,100,150,750,2400
21943948,House,House,109,100,40,119,397
21944665,Guest suite,Other,58,100,60,98,354
21947757,House,House,57,98,150,300,1050
21951119,Guest suite,Other,63,97,40,90,310
21963341,House,House,4,100,110,35,215
21966606,House,House,72,98,195,143,624
21982904,House,House,85,99,250,353,1309
21982932,House,House,64,99,250,430,1540
21995381,House,House,3,100,100,300,1000
22000958,Townhouse,Townhouse,56,93,300,250,1050
22002608,House,House,55,99,250,195,835
22029154,Apartment,Apartment,66,96,75,129,462
22029620,House,House,63,95,224,157,695
22031954,House,House,31,98,15,50,165
22047944,Condominium,Condominium,2,100,138,139,555
22048816,House,House,2,90,25,150,475
22059579,House,House,105,99,95,250,845
22068757,Apartment,Apartment,88,94,70,125,445
22068962,Apartment,Apartment,56,91,70,125,445
22068993,Apartment,Apartment,83,93,70,125,445
22069052,Apartment,Apartment,50,92,70,125,445
22069096,Apartment,Apartment,53,86,70,125,445
22069168,Condominium,Condominium,112,89,0,125,375
22069199,Apartment,Apartment,127,91,70,125,445
22069247,Apartment,Apartment,13,85,70,125,445
22069283,Apartment,Apartment,123,91,0,125,375
22069313,Apartment,Apartment,155,92,70,125,445
22083244,House,House,9,98,80,100,380
22098117,House,House,110,93,40,47,181
22117080,House,House,29,98,315,275,1140
22121852,Guest suite,Other,57,100,30,75,255
22125239,House,House,155,100,70,99,367
22135558,Condominium,Condominium,126,99,50,150,500
22142890,House,House,69,95,155,179,692
22152056,House,House,52,93,125,195,710
22152275,Townhouse,Townhouse,43,96,150,140,570
22152916,Townhouse,Townhouse,30,98,175,200,775
22163392,House,House,77,93,139,87,400
22166266,House,House,73,99,250,395,1435
22176012,Apartment,Apartment,145,96,50,73,269
22180133,House,House,64,91,35,12,71
22180209,House,House,32,91,35,12,71
22180255,House,House,42,93,35,15,80
22180345,House,House,36,93,25,12,61
22180388,House,House,30,93,25,10,55
22184468,Condominium,Condominium,64,94,89,169,596
22185225,Condominium,Condominium,48,91,89,169,596
22186187,Condominium,Condominium,48,96,89,169,596
22192571,Guest suite,Other,111,99,55,85,310
22193580,House,House,65,99,120,229,807
22206538,House,House,43,100,150,238,864
22208574,Condominium,Condominium,23,93,89,169,596
22208797,House,House,69,100,299,119,656
22209142,House,House,17,93,75,120,435
22225737,Tiny house,Other,105,94,60,50,210
22225859,Townhouse,Townhouse,63,99,100,150,550
22227229,House,House,107,99,0,120,360
22232694,House,House,52,100,250,335,1255
22232728,House,House,52,97,250,335,1255
22240048,House,House,8,97,307,251,1060
22246719,House,House,47,94,164,89,431
22247321,Apartment,Apartment,62,89,110,285,965
22249342,Apartment,Apartment,42,92,110,265,905
22249626,Apartment,Apartment,45,89,110,265,905
22249781,Apartment,Apartment,28,90,110,265,905
22249918,House,House,44,97,125,199,722
22259604,Apartment,Apartment,84,95,45,71,258
22264807,House,House,37,97,200,500,1700
22264893,Apartment,Apartment,35,98,140,250,890
22265309,Apartment,Apartment,30,97,140,250,890
22279241,Apartment,Apartment,31,89,40,115,385
22279544,Apartment,Apartment,68,90,99,67,300
22279997,Apartment,Apartment,88,96,45,75,270
22280408,Apartment,Apartment,88,93,45,75,270
22282402,Apartment,Apartment,96,97,45,74,267
22287895,Townhouse,Townhouse,82,97,45,81,288
22293790,House,House,77,99,30,60,210
22293797,Condominium,Condominium,128,97,150,89,417
22294279,House,House,80,99,30,60,210
22295361,Condominium,Condominium,25,96,89,169,596
22295857,House,House,8,100,100,300,1000
22303367,House,House,69,100,135,140,555
22305826,House,House,43,98,30,249,777
22315617,Condominium,Condominium,120,95,79,125,454
22318183,House,House,53,97,200,399,1397
22320248,Apartment,Apartment,1,100,100,999,3097
22320250,Apartment,Apartment,2,80,100,999,3097
22321752,Apartment,Apartment,49,93,535,229,1222
22323393,Apartment,Apartment,1,80,100,999,3097
22323396,Apartment,Apartment,2,90,100,999,3097
